siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2025-05-07 10:19:33",導電度,Conductivity,EC,171,μmho/cm25℃,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2025-05-07 10:19:33",濁度,Turbidity,TB,-,NTU,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2025-05-07 10:19:33",酸鹼值,pH,pH,7.60," ",
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2025-05-07 10:19:33",水溫,"Water Temperature",WT,21.8,℃,
1675,桃46新興路橋,"Shinshing Road Bridge",桃園市,,南崁溪流域,茄苳溪(桃),121.2768611,24.9418333,277959.57,2759363.43,"2025-05-07 10:19:33",河川污染分類指標,"River Pollution Index",RPI,4,,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",汞,Mercury,Hg,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",銀,Silver,Ag,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",硒,Selenium,Se,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",鎘,Cadmium,Cd,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",砷,Arsenic,As,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",鉛,Lead,Pb,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",鉻,Chromium,Cr,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",鎳,Nickel,Ni,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",銅,Copper,Cu,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",鋅,Zinc,Zn,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",錳,Manganese,Mn,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",大腸桿菌群,"Coliform Group",Coli_G,700000,CFU/100mL,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",總磷,Total-Phosphate,TP,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,75.6,%,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",氯鹽,Chloride,Cl,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",總氮,"Total Nitrogen",TN,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",總凱氏氮,TKN,TKN,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",氨氮,NH3-N,NH3_N,1.70,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",化學需氧量,"Chemical Oxygen Demand",COD,146,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",生化需氧量,"Biochemical Oxygen Demand",BOD5,39.1,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",溶氧(電極法),"Dissolved Oxygen",DO,6.7,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",懸浮固體,"Suspended Solid",SS,-,mg/L,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",氣溫,Temperature,TMP,19.2,℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",導電度,Conductivity,EC,402,μmho/cm25℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",濁度,Turbidity,TB,-,NTU,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",酸鹼值,pH,pH,7.37," ",
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",水溫,"Water Temperature",WT,21.0,℃,
1674,天助橋,"Tianju Bridge",桃園市,,南崁溪流域,南崁溪,121.3141111,25.0070278,281704.67,2766592.71,"2025-05-07 12:29:31",河川污染分類指標,"River Pollution Index",RPI,-,,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",汞,Mercury,Hg,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",銀,Silver,Ag,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",硒,Selenium,Se,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",鎘,Cadmium,Cd,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",砷,Arsenic,As,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",鉛,Lead,Pb,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",鉻,Chromium,Cr,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",鎳,Nickel,Ni,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",銅,Copper,Cu,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",鋅,Zinc,Zn,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",錳,Manganese,Mn,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",大腸桿菌群,"Coliform Group",Coli_G,6000,CFU/100mL,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",總磷,Total-Phosphate,TP,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,103.6,%,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",氯鹽,Chloride,Cl,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",總氮,"Total Nitrogen",TN,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",總凱氏氮,TKN,TKN,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",氨氮,NH3-N,NH3_N,0.02,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",化學需氧量,"Chemical Oxygen Demand",COD,14.8,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.6,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",溶氧(電極法),"Dissolved Oxygen",DO,8.6,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",懸浮固體,"Suspended Solid",SS,196,mg/L,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",氣溫,Temperature,TMP,24.2,℃,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",導電度,Conductivity,EC,395,μmho/cm25℃,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",濁度,Turbidity,TB,-,NTU,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",酸鹼值,pH,pH,8.43," ",
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",水溫,"Water Temperature",WT,23.0,℃,
1673,桶頭攔河堰,"Tungyou River Dike",南投縣,,濁水溪流域,清水溪(投),120.6586250,23.6458333,215173.43,2615842.69,"2025-05-12 11:40:00",河川污染分類指標,"River Pollution Index",RPI,3.25,,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",汞,Mercury,Hg,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",銀,Silver,Ag,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",硒,Selenium,Se,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",鎘,Cadmium,Cd,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",砷,Arsenic,As,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",鉛,Lead,Pb,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",鉻,Chromium,Cr,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",鎳,Nickel,Ni,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",銅,Copper,Cu,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",鋅,Zinc,Zn,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",錳,Manganese,Mn,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",大腸桿菌群,"Coliform Group",Coli_G,8500,CFU/100mL,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",總磷,Total-Phosphate,TP,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,102.6,%,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",氯鹽,Chloride,Cl,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",總氮,"Total Nitrogen",TN,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",總凱氏氮,TKN,TKN,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",氨氮,NH3-N,NH3_N,0.03,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",化學需氧量,"Chemical Oxygen Demand",COD,11.9,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.3,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",溶氧(電極法),"Dissolved Oxygen",DO,8.6,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",懸浮固體,"Suspended Solid",SS,242,mg/L,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",氣溫,Temperature,TMP,23.5,℃,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",導電度,Conductivity,EC,396,μmho/cm25℃,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",濁度,Turbidity,TB,-,NTU,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",酸鹼值,pH,pH,8.44," ",
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",水溫,"Water Temperature",WT,22.4,℃,
1672,瑞草橋,"Rueitsau Bridge",南投縣,,濁水溪流域,清水溪(投),120.6561528,23.6266897,214916.12,2613723.27,"2025-05-12 11:11:00",河川污染分類指標,"River Pollution Index",RPI,3.25,,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",汞,Mercury,Hg,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",銀,Silver,Ag,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",硒,Selenium,Se,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",鎘,Cadmium,Cd,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",砷,Arsenic,As,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",鉛,Lead,Pb,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",鉻,Chromium,Cr,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",鎳,Nickel,Ni,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",銅,Copper,Cu,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",鋅,Zinc,Zn,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",錳,Manganese,Mn,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",大腸桿菌群,"Coliform Group",Coli_G,19000,CFU/100mL,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",總磷,Total-Phosphate,TP,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,105.0,%,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",氯鹽,Chloride,Cl,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",總氮,"Total Nitrogen",TN,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",總凱氏氮,TKN,TKN,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",氨氮,NH3-N,NH3_N,0.08,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",化學需氧量,"Chemical Oxygen Demand",COD,139,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.4,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",溶氧(電極法),"Dissolved Oxygen",DO,8.9,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",懸浮固體,"Suspended Solid",SS,4580,mg/L,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",氣溫,Temperature,TMP,22.4,℃,
